id,solar_panels,wind_turbines,batteries,cost,reliability,environmental_impact,source_algorithm,w_cost,w_reliability,w_impact
27,98,6,1,101680.0,0.997401518191642,0.020209718788991547,MOPSO,,,
28,9,8,0,80580.0,0.8021899132571855,0.01711997146731743,MOPSO,,,
29,0,17,0,163200.0,0.8913720495720088,0.016822447775202868,MOPSO,,,
30,0,18,0,172800.0,0.899068546812819,0.016822447775202868,MOPSO,,,
31,26,14,1,148240.0,0.9374522371636574,0.017611772479835964,MOPSO,,,
32,21,8,0,85620.0,0.845052784115115,0.01748444359904987,MOPSO,,,
33,6,9,0,88920.0,0.8099794642539866,0.01700142024112683,MOPSO,,,
34,31,7,0,80220.0,0.8614992571500223,0.017880243288467948,MOPSO,,,
35,0,8,0,76800.0,0.768732989144389,0.016822447775202868,MOPSO,,,
36,78,6,1,93280.0,0.9808393984921431,0.01983789276498697,MOPSO,,,
37,7,8,0,79740.0,0.7948740489651619,0.017055747943172456,MOPSO,,,
38,144,4,1,101800.0,0.9994601726708864,0.02180881211602843,MOPSO,,,
39,95,10,1,138820.0,0.9999661004419397,0.019146813072132826,MOPSO,,,
40,19,8,0,84780.0,0.8379900336530346,0.01742606642350711,MOPSO,,,
41,29,22,0,223380.0,0.9758758504156091,0.017168889403895153,MOPSO,,,
42,90,9,2,130040.0,1.0,0.019641226770307937,MOPSO,,,
43,0,16,0,153600.0,0.8825908256519848,0.016822447775202868,MOPSO,,,
44,87,6,0,94140.0,0.9866025524080844,0.019496488509407117,MOPSO,,,
45,42,13,0,142440.0,0.9625731124066804,0.017622218769467336,MOPSO,,,
46,13,9,0,91860.0,0.8346327116840873,0.017200533850603914,MOPSO,,,
47,0,33,0,316800.0,0.9660600280913572,0.016822447775202868,MOPSO,,,
48,6,10,0,98520.0,0.8273294591508804,0.016983877532177574,MOPSO,,,
49,33,8,0,90660.0,0.8862724099797478,0.017816578872288123,MOPSO,,,
50,86,10,1,135040.0,0.9995220469797906,0.019009898604391805,MOPSO,,,
51,31,31,0,310620.0,0.9903546899895599,0.017087990503244346,MOPSO,,,
52,13,8,0,82260.0,0.8166177780156646,0.01724534201971424,MOPSO,,,
53,0,20,0,192000.0,0.9131726528656697,0.016822447775202864,MOPSO,,,
54,116,4,0,87120.0,0.9875010798139031,0.020849189880435406,MOPSO,,,
55,0,13,0,124800.0,0.8502753439882519,0.016822447775202868,MOPSO,,,
56,62,6,0,83640.0,0.9432920454202417,0.018926482605420934,MOPSO,,,
57,24,8,0,86880.0,0.8556166758126948,0.017570335106550976,MOPSO,,,
58,123,4,0,90060.0,0.9910331460501512,0.02096855215087509,MOPSO,,,
59,30,26,1,265120.0,0.9893690805642759,0.01729780951038836,MOPSO,,,
60,0,19,0,182400.0,0.90628657934703,0.016822447775202864,MOPSO,,,
61,103,5,1,94180.0,0.9941394788058356,0.020704351822881106,MOPSO,,,
62,73,12,0,145860.0,0.9957607351372417,0.018208278284717036,MOPSO,,,
63,54,6,0,80280.0,0.9197250773748811,0.01871815013786265,MOPSO,,,
64,2,21,0,202440.0,0.9236566090803036,0.016848505809424572,MOPSO,,,
65,67,7,0,95340.0,0.9684533320318847,0.018809168221087122,MOPSO,,,
66,16,22,0,217920.0,0.9554123131806112,0.01701730142497607,MOPSO,,,
67,10,30,0,292200.0,0.9714725307054916,0.016912927582654676,MOPSO,,,
68,134,4,1,97600.0,0.9981344145337717,0.0216836823895624,MOPSO,,,
69,9,25,1,246700.0,0.9594507660230318,0.017102078134068097,MOPSO,,,
70,20,13,0,133200.0,0.9097975065096889,0.017223930574914587,MOPSO,,,
71,95,5,0,87900.0,0.9841194995135171,0.02000251509808022,MOPSO,,,
72,0,30,0,288000.0,0.9575611555109892,0.016822447775202864,MOPSO,,,
73,13,16,0,159060.0,0.9166350628510687,0.017039527559556244,MOPSO,,,
74,8,20,0,195360.0,0.9309877310510606,0.01693078297286344,MOPSO,,,
75,0,28,0,268800.0,0.9505583909366634,0.016822447775202868,MOPSO,,,
76,34,7,0,81480.0,0.8719567225204707,0.017968217600344876,MOPSO,,,
77,55,27,0,282300.0,0.9978740216379652,0.017345686563901952,MOPSO,,,
78,13,21,0,207060.0,0.9460302416877338,0.016988897609926813,MOPSO,,,
79,53,7,0,89460.0,0.9336083446544649,0.018478390932396827,MOPSO,,,
80,31,8,0,89820.0,0.879535560346104,0.017763284614794667,MOPSO,,,
81,81,23,0,254820.0,0.9998659091145136,0.01768660955776969,MOPSO,,,
82,8,25,0,243360.0,0.9530826323939245,0.016909346984376968,MOPSO,,,
83,25,15,1,157420.0,0.9423511041757634,0.017546299726565868,MOPSO,,,
84,25,11,0,116100.0,0.9031492677607024,0.01740192163041815,MOPSO,,,
85,80,16,0,187200.0,0.999068081876775,0.017997059297301634,MOPSO,,,
86,38,23,0,236760.0,0.9868882808796222,0.01725204102581026,MOPSO,,,
87,15,17,0,169500.0,0.928336755779504,0.017057651863241787,MOPSO,,,
88,75,8,1,111220.0,0.9928417530206064,0.019215672774632243,MOPSO,,,
89,101,5,2,96260.0,0.9948426521336028,0.02121823844596657,MOPSO,,,
90,82,5,0,82440.0,0.969292156513759,0.019722197229618668,MOPSO,,,
91,3,27,0,260460.0,0.9519967239837623,0.01685283262165584,MOPSO,,,
92,40,19,0,199200.0,0.9820770629223556,0.017362050878782734,MOPSO,,,
93,0,9,0,86400.0,0.7886369201447655,0.016822447775202868,MOPSO,,,
94,117,5,2,102980.0,0.9997435405075719,0.021444473890242823,MOPSO,,,
95,45,10,1,117820.0,0.9522574326468611,0.018294958626409917,MOPSO,,,
96,7,24,0,233340.0,0.9474119825570921,0.01690172763824267,MOPSO,,,
97,5,13,0,126900.0,0.8657669786894786,0.016926669524664796,MOPSO,,,
98,147,4,0,100140.0,0.9980352319522605,0.02133005631513593,MOPSO,,,
99,0,11,0,105600.0,0.8225298754808392,0.016822447775202868,MOPSO,,,
100,130,5,1,105520.0,0.999810635135401,0.021118130485804926,MOPSO,,,
101,94,7,0,106680.0,0.995706416117081,0.019360437615670363,MOPSO,,,
102,0,22,0,211200.0,0.9249528503046687,0.016822447775202868,MOPSO,,,
103,106,7,1,114640.0,0.9998084160106009,0.02001066065648605,MOPSO,,,
104,72,14,0,164640.0,0.9967721211339395,0.018025664410639637,MOPSO,,,
105,84,15,0,179280.0,0.9992711787508163,0.018115644399292294,MOPSO,,,
106,47,24,1,253060.0,0.9968922185619643,0.017506728724498585,MOPSO,,,
107,12,12,0,120240.0,0.8754535118202421,0.017087990503244346,MOPSO,,,
108,36,27,0,274320.0,0.9898891699313442,0.0171727003385167,MOPSO,,,
109,0,24,0,230400.0,0.9346150004843798,0.016822447775202864,MOPSO,,,
110,99,14,0,175980.0,1.0,0.018390072637282234,MOPSO,,,
111,108,13,0,170160.0,1.0,0.01860421061744959,MOPSO,,,
112,78,6,0,90360.0,0.9763460199515804,0.019304105012740727,MOPSO,,,
113,14,11,0,111480.0,0.8687139437902598,0.01715743422038357,MOPSO,,,
114,99,18,0,214380.0,1.0,0.018096161050095136,MOPSO,,,
115,64,9,0,113280.0,0.9794378146102106,0.01839716970497352,MOPSO,,,
116,21,28,0,277620.0,0.9796079157847188,0.017023240564239435,MOPSO,,,
117,51,6,0,79020.0,0.910141945783819,0.018636274876257096,Weighted-Sum,1.0,0.0,0.0
118,6,33,0,319320.0,0.9732041728394966,0.01687205073680644,Weighted-Sum,0.0,0.0,1.0
119,111,4,0,85020.0,0.9843812018730513,0.020759478055330044,Weighted-Sum,0.52,0.33,0.15
120,94,6,0,97080.0,0.991477179413127,0.019637322459882922,Weighted-Sum,0.28,0.48,0.24
121,94,8,0,116280.0,0.9974830018788361,0.019133146031372218,Weighted-Sum,0.12,0.67,0.21
122,22,7,0,76440.0,0.8290982847461701,0.017602539568197753,Weighted-Sum,0.4,0.12,0.48
123,88,7,0,104160.0,0.9928816759212971,0.019246629830995142,Weighted-Sum,0.19,0.52,0.29
124,82,5,0,82440.0,0.969292156513759,0.019722197229618668,Weighted-Sum,0.33,0.38,0.29
125,123,4,0,90060.0,0.9910331460501512,0.02096855215087509,Weighted-Sum,0.26,0.61,0.13
126,69,10,0,124980.0,0.9897422810128352,0.018359236403414424,Weighted-Sum,0.14,0.29,0.57
127,73,6,0,88260.0,0.9680934484953142,0.019191266957140064,Weighted-Sum,0.36,0.23,0.41
128,7,8,0,79740.0,0.7948740489651619,0.017055747943172456,Weighted-Sum,0.47,0.11,0.42
129,102,7,0,110040.0,0.9980269061107191,0.019505324365592738,Weighted-Sum,0.09,0.74,0.17
130,88,5,0,84960.0,0.9772127439672186,0.01985540500809737,Weighted-Sum,0.41,0.32,0.27
131,99,5,0,89580.0,0.9873579759297325,0.0200828409952412,Weighted-Sum,0.38,0.48,0.14
132,3,8,0,78060.0,0.7800119540450228,0.016924096481631786,Weighted-Sum,0.22,0.13,0.65
133,78,6,0,90360.0,0.9763460199515804,0.019304105012740727,Weighted-Sum,0.55,0.26,0.19
134,104,5,0,91680.0,0.9908210006159394,0.020179668661820267,Weighted-Sum,0.31,0.54,0.15
135,85,5,0,83700.0,0.9735081831709682,0.019789657057505714,Weighted-Sum,0.44,0.36,0.2
136,82,8,0,111240.0,0.9930177923406328,0.018913869354004017,Weighted-Sum,0.18,0.44,0.38
137,84,5,0,83280.0,0.9721947253444672,0.01976736393002673,Weighted-Sum,0.61,0.29,0.1
138,62,7,0,93240.0,0.9576462574054685,0.018694973953133374,Weighted-Sum,0.25,0.18,0.57
139,80,9,1,122920.0,0.9976682817751537,0.019093920824567658,Weighted-Sum,0.13,0.53,0.34
140,88,6,0,94560.0,0.9874429641444061,0.019517061238784644,Weighted-Sum,0.29,0.4,0.31
141,54,6,0,80280.0,0.9197250773748811,0.01871815013786265,Weighted-Sum,0.36,0.19,0.45
142,103,6,0,100860.0,0.9958925689151993,0.01980808928348935,Weighted-Sum,0.24,0.63,0.13
143,24,7,0,77280.0,0.8363881067267114,0.017666114964342016,Weighted-Sum,0.3,0.15,0.55
144,89,5,0,85380.0,0.9783468606761673,0.01987695178950571,Weighted-Sum,0.48,0.39,0.13
145,75,8,0,108300.0,0.9876964436289634,0.01877818110838373,Weighted-Sum,0.2,0.35,0.45
146,82,5,0,82440.0,0.969292156513759,0.019722197229618668,Weighted-Sum,0.42,0.21,0.37
147,89,6,0,94980.0,0.9882092621922989,0.019537479940253174,Weighted-Sum,0.34,0.5,0.16
148,70,7,0,96600.0,0.9739436121108684,0.018875711792073833,Weighted-Sum,0.27,0.24,0.49
149,53,7,0,89460.0,0.9336083446544649,0.018478390932396827,Weighted-Sum,0.58,0.19,0.23
150,87,8,0,113340.0,0.9955695635020986,0.019007205496392992,Weighted-Sum,0.15,0.62,0.23
151,4,8,0,78480.0,0.783762609331152,0.016957418191444255,Weighted-Sum,0.46,0.12,0.42
152,100,6,1,102520.0,0.9980767519314322,0.020243960257500172,Weighted-Sum,0.21,0.47,0.32
153,98,5,0,89160.0,0.9865711843009883,0.020063003978171238,Weighted-Sum,0.39,0.41,0.2
154,60,11,0,130800.0,0.9834423019655808,0.01808726832745597,Weighted-Sum,0.12,0.25,0.63
155,85,6,0,93300.0,0.9846988812526618,0.019454873942504936,Weighted-Sum,0.31,0.37,0.32
156,22,7,0,76440.0,0.8290982847461701,0.017602539568197753,Weighted-Sum,0.52,0.14,0.34
157,86,6,0,93720.0,0.9856748950583152,0.0194757600026642,Weighted-Sum,0.26,0.49,0.25
158,89,5,0,85380.0,0.9783468606761673,0.01987695178950571,Weighted-Sum,0.35,0.28,0.37
159,91,7,0,105420.0,0.9944093137423395,0.01930410501274073,Weighted-Sum,0.17,0.56,0.27
160,63,8,0,103260.0,0.970425955113828,0.0185308656521667,Weighted-Sum,0.23,0.2,0.57
161,82,5,0,82440.0,0.969292156513759,0.019722197229618668,Weighted-Sum,0.4,0.34,0.26
162,108,5,0,93360.0,0.9929621815519615,0.020254412206282237,Weighted-Sum,0.28,0.58,0.14
163,32,7,0,80640.0,0.8650129047120017,0.01790981261742715,Weighted-Sum,0.37,0.16,0.47
164,70,9,0,115800.0,0.9872463619531824,0.018514152582069617,Weighted-Sum,0.19,0.39,0.42
165,101,5,0,90420.0,0.9888362211223317,0.02012203787515584,Weighted-Sum,0.49,0.24,0.27
166,88,6,0,94560.0,0.9874429641444061,0.019517061238784644,Weighted-Sum,0.32,0.45,0.23
